17 5 10 17 5 10 17 5 10 17 5 10 17 1 0 17 1 0 17 1 0 17 1 0
11 9 18 11 9 18 11 9 18 11 9 18 11 1 0 11 1 0 11 1 0 11 1 0
8 13 27 8 13 27 8 13 27 8 13 27 7 1 0 7 1 0 7 1 0 7 1 0
4 29 44 4 29 44 4 29 44 4 29 44 3 1 0 3 1 0 3 1 0 3 1 0
1 120 0 1 120 0 1 120 0 1 120 0 0 0 0 0 0 0 0 0 0 0 0 0
2 57 55 2 57 55 2 57 55 2 57 55 2 2 1 2 2 1 2 2 1 2 2 1
6 17 33 6 17 33 6 17 33 6 17 33 5 2 1 5 2 1 5 2 1 5 2 1
8 12 22 8 12 22 8 12 22 8 12 22 7 2 1 7 2 1 7 2 1 7 2 1
10 10 14 10 10 14 10 10 14 10 10 14 9 2 1 9 2 1 9 2 1 9 2 1
13 7 8 13 7 8 13 7 8 13 7 8 13 1 1 13 1 1 13 1 1 13 1 1
16 5 4 16 5 4 16 5 4 16 5 4 15 1 1 15 1 1 15 1 1 15 1 1
15 6 4 15 6 4 15 6 4 15 6 4 14 1 1 14 1 1 14 1 1 14 1 1
16 6 4 16 6 4 16 6 4 16 6 4 15 1 0 15 1 0 15 1 0 15 1 0
16 6 4 16 6 4 16 6 4 16 6 4 16 1 0 16 1 0 16 1 0 16 1 0
19 5 3 19 5 3 19 5 3 19 5 3 18 1 0 18 1 0 18 1 0 18 1 0
17 6 3 17 6 3 17 6 3 17 6 3 16 1 0 16 1 0 16 1 0 16 1 0
18 5 4 18 5 4 18 5 4 18 5 4 18 1 0 18 1 0 18 1 0 18 1 0
20 4 3 20 4 3 20 4 3 20 4 3 19 1 0 19 1 0 19 1 0 19 1 0
18 5 4 18 5 4 18 5 4 18 5 4 17 1 0 17 1 0 17 1 0 17 1 0
17 6 5 17 6 5 17 6 5 17 6 5 16 1 0 16 1 0 16 1 0 16 1 0
16 6 5 16 6 5 16 6 5 16 6 5 15 1 0 15 1 0 15 1 0 15 1 0
15 6 5 15 6 5 15 6 5 15 6 5 14 1 0 14 1 0 14 1 0 14 1 0
14 7 5 14 7 5 14 7 5 14 7 5 13 1 0 13 1 0 13 1 0 13 1 0
17 5 4 17 5 4 17 5 4 17 5 4 16 1 0 16 1 0 16 1 0 16 1 0
17 5 4 17 5 4 17 5 4 17 5 4 17 1 0 17 1 0 17 1 0 17 1 0
19 4 4 19 4 4 19 4 4 19 4 4 19 1 0 19 1 0 19 1 0 19 1 0
20 4 4 20 4 4 20 4 4 20 4 4 19 1 0 19 1 0 19 1 0 19 1 0
26 3 3 26 3 3 26 3 3 26 3 3 25 1 0 25 1 0 25 1 0 25 1 0
25 3 3 25 3 3 25 3 3 25 3 3 24 1 0 24 1 0 24 1 0 24 1 0
20 4 6 20 4 6 20 4 6 20 4 6 19 1 0 19 1 0 19 1 0 19 1 0
16 6 11 16 6 11 16 6 11 16 6 11 16 1 0 16 1 0 16 1 0 16 1 0
13 8 18 13 8 18 13 8 18 13 8 18 13 1 0 13 1 0 13 1 0 13 1 0
10 11 26 10 11 26 10 11 26 10 11 26 9 1 0 9 1 0 9 1 0 9 1 0
3 39 50 3 39 50 3 39 50 3 39 50 2 1 0 2 1 0 2 1 0 2 1 0
1 120 0 1 120 0 1 120 0 1 120 0 0 0 0 0 0 0 0 0 0 0 0 0
1 120 0 1 120 0 1 120 0 1 120 0 0 0 0 0 0 0 0 0 0 0 0 0
1 120 0 1 120 0 1 120 0 1 120 0 0 0 0 0 0 0 0 0 0 0 0 0
1 120 0 1 120 0 1 120 0 1 120 0 0 0 0 0 0 0 0 0 0 0 0 0
1 120 0 1 120 0 1 120 0 1 120 0 0 0 0 0 0 0 0 0 0 0 0 0
1 120 0 1 120 0 1 120 0 1 120 0 0 0 0 0 0 0 0 0 0 0 0 0
1 120 0 1 120 0 1 120 0 1 120 0 0 0 0 0 0 0 0 0 0 0 0 0
1 120 0 1 120 0 1 120 0 1 120 0 0 0 0 0 0 0 0 0 0 0 0 0
1 120 0 1 120 0 1 120 0 1 120 0 0 0 0 0 0 0 0 0 0 0 0 0
1 120 0 1 120 0 1 120 0 1 120 0 0 0 0 0 0 0 0 0 0 0 0 0
1 120 0 1 120 0 1 120 0 1 120 0 0 0 0 0 0 0 0 0 0 0 0 0
1 120 0 1 120 0 1 120 0 1 120 0 0 0 0 0 0 0 0 0 0 0 0 0
1 120 0 1 120 0 1 120 0 1 120 0 0 0 0 0 0 0 0 0 0 0 0 0
1 120 0 1 120 0 1 120 0 1 120 0 0 0 0 0 0 0 0 0 0 0 0 0
1 120 0 1 120 0 1 120 0 1 120 0 0 0 0 0 0 0 0 0 0 0 0 0
1 120 0 1 120 0 1 120 0 1 120 0 0 0 0 0 0 0 0 0 0 0 0 0
1 120 0 1 120 0 1 120 0 1 120 0 0 0 0 0 0 0 0 0 0 0 0 0
1 120 0 1 120 0 1 120 0 1 120 0 0 0 0 0 0 0 0 0 0 0 0 0
1 120 0 1 120 0 1 120 0 1 120 0 0 0 0 0 0 0 0 0 0 0 0 0
1 120 0 1 120 0 1 120 0 1 120 0 0 0 0 0 0 0 0 0 0 0 0 0
1 120 0 1 120 0 1 120 0 1 120 0 0 0 0 0 0 0 0 0 0 0 0 0
1 120 0 1 120 0 1 120 0 1 120 0 0 0 0 0 0 0 0 0 0 0 0 0
1 120 0 1 120 0 1 120 0 1 120 0 0 0 0 0 0 0 0 0 0 0 0 0
6 19 37 6 19 37 6 19 37 6 19 37 5 1 0 5 1 0 5 1 0 5 1 0
7 16 27 7 16 27 7 16 27 7 16 27 6 1 0 6 1 0 6 1 0 6 1 0
7 16 22 7 16 22 7 16 22 7 16 22 6 1 0 6 1 0 6 1 0 6 1 0
7 16 21 7 16 21 7 16 21 7 16 21 6 1 0 6 1 0 6 1 0 6 1 0
7 16 25 7 16 25 7 16 25 7 16 25 6 1 0 6 1 0 6 1 0 6 1 0
7 16 32 7 16 32 7 16 32 7 16 32 6 1 0 6 1 0 6 1 0 6 1 0
2 59 56 2 59 56 2 59 56 2 59 56 1 1 0 1 1 0 1 1 0 1 1 0
1 120 0 1 120 0 1 120 0 1 120 0 0 0 0 0 0 0 0 0 0 0 0 0
1 120 0 1 120 0 1 120 0 1 120 0 0 0 0 0 0 0 0 0 0 0 0 0
1 120 0 1 120 0 1 120 0 1 120 0 0 0 0 0 0 0 0 0 0 0 0 0
