1 374 1 374 0 0 0 0 6 1909 6 1909 0 0 0 31 0 0 0 8274 0 0 0 31 0 0 0 8274
0 98 0 98 0 0 0 0 3 1073 3 1073 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 190 0 190 0 0 0 0 4 1290 4 1290 0 0 0 12 0 0 0 2639 0 0 0 12 0 0 0 2639
0 92 0 92 0 0 0 0 2 729 2 729 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 92 0 92 0 0 0 0 2 729 2 729 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 165 0 165 0 0 0 0 3 931 3 931 0 0 0 16 0 0 0 3773 0 0 0 16 0 0 0 3773
0 165 0 165 0 0 0 0 3 931 3 931 0 0 0 16 0 0 0 3773 0 0 0 16 0 0 0 3773
0 165 0 165 0 0 0 0 3 931 3 931 0 0 0 16 0 0 0 3773 0 0 0 16 0 0 0 3773
0 73 0 73 0 0 0 0 2 591 2 591 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 73 0 73 0 0 0 0 2 591 2 591 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 73 0 73 0 0 0 0 2 591 2 591 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 100 0 100 0 0 0 0 3 1096 3 1096 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 100 0 100 0 0 0 0 3 1096 3 1096 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 100 0 100 0 0 0 0 3 1096 3 1096 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 243 0 243 0 0 0 0 5 1901 5 1901 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 243 0 243 0 0 0 0 5 1901 5 1901 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 243 0 243 0 0 0 0 5 1901 5 1901 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 143 0 143 0 0 0 0 3 1562 3 1562 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 143 0 143 0 0 0 0 3 1562 3 1562 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 143 0 143 0 0 0 0 3 1562 3 1562 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 35 0 35 0 0 0 0 1 382 1 382 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 144 0 144 0 0 0 0 2 1246 2 1246 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 144 0 144 0 0 0 0 2 1246 2 1246 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 144 0 144 0 0 0 0 2 1246 2 1246 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 144 0 144 0 0 0 0 2 1246 2 1246 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 144 0 144 0 0 0 0 2 1246 2 1246 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 109 0 109 0 0 0 0 2 1189 2 1189 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 90 0 90 0 0 0 0 3 989 3 989 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 90 0 90 0 0 0 0 3 989 3 989 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 90 0 90 0 0 0 0 3 989 3 989 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 90 0 90 0 0 0 0 3 989 3 989 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 90 0 90 0 0 0 0 3 989 3 989 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 90 0 90 0 0 0 0 3 989 3 989 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 50 0 50 0 0 0 0 2 419 2 419 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 50 0 50 0 0 0 0 2 419 2 419 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 50 0 50 0 0 0 0 2 419 2 419 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 50 0 50 0 0 0 0 2 419 2 419 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 50 0 50 0 0 0 0 2 419 2 419 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 50 0 50 0 0 0 0 2 419 2 419 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 88 0 88 0 0 0 0 3 696 3 696 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1 278 1 278 0 0 0 0 5 1781 5 1781 0 0 0 23 0 0 0 4921 0 0 0 23 0 0 0 4921
1 278 1 278 0 0 0 0 5 1781 5 1781 0 0 0 23 0 0 0 4921 0 0 0 23 0 0 0 4921
1 278 1 278 0 0 0 0 5 1781 5 1781 0 0 0 23 0 0 0 4921 0 0 0 23 0 0 0 4921
1 278 1 278 0 0 0 0 5 1781 5 1781 0 0 0 23 0 0 0 4921 0 0 0 23 0 0 0 4921
1 278 1 278 0 0 0 0 5 1781 5 1781 0 0 0 23 0 0 0 4921 0 0 0 23 0 0 0 4921
1 406 1 406 0 0 0 0 7 2394 7 2394 0 0 0 33 0 0 0 7439 0 0 0 33 0 0 0 7439
0 217 0 217 0 0 0 0 5 1759 5 1759 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 217 0 217 0 0 0 0 5 1759 5 1759 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 217 0 217 0 0 0 0 5 1759 5 1759 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 217 0 217 0 0 0 0 5 1759 5 1759 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1 316 1 316 0 0 0 0 6 2057 6 2057 0 0 0 24 0 0 0 5415 0 0 0 24 0 0 0 5415
0 99 0 99 0 0 0 0 3 1087 3 1087 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 99 0 99 0 0 0 0 3 1087 3 1087 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 99 0 99 0 0 0 0 3 1087 3 1087 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 99 0 99 0 0 0 0 3 1087 3 1087 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 199 0 199 0 0 0 0 5 1531 5 1531 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 99 0 99 0 0 0 0 3 1087 3 1087 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 99 0 99 0 0 0 0 3 1087 3 1087 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 99 0 99 0 0 0 0 3 1087 3 1087 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 99 0 99 0 0 0 0 3 1087 3 1087 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 99 0 99 0 0 0 0 3 1087 3 1087 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 90 0 90 0 0 0 0 3 989 3 989 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 90 0 90 0 0 0 0 3 989 3 989 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 90 0 90 0 0 0 0 3 989 3 989 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 90 0 90 0 0 0 0 3 989 3 989 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 90 0 90 0 0 0 0 3 989 3 989 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 90 0 90 0 0 0 0 3 989 3 989 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
