3 434 3 434 0 0 0 0 9 1324 9 1324 0 9 27 34 0 957 3216 4182 0 9 27 34 0 957 3216 4182
2 270 2 270 0 0 0 0 7 1043 7 1043 0 3 21 30 0 396 2004 3696 0 3 21 30 0 396 2004 3696
1 132 1 132 0 0 0 0 4 628 4 628 0 0 4 22 0 0 400 2765 0 0 4 22 0 0 400 2765
0 11 0 11 0 0 0 0 0 73 0 73 0 0 0 1 0 0 0 215 0 0 0 1 0 0 0 215
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1 142 1 142 0 0 0 0 6 906 6 906 0 0 0 18 0 0 0 1777 0 0 0 18 0 0 0 1777
2 340 2 340 0 0 0 0 9 1296 9 1296 0 5 17 47 0 532 2487 4925 0 5 17 47 0 532 2487 4925
2 356 2 356 0 0 0 0 9 1297 9 1297 0 5 17 47 0 544 2487 4925 0 5 17 47 0 544 2487 4925
3 384 3 384 0 0 0 0 9 1310 9 1310 0 6 25 47 0 784 2487 4925 0 6 25 47 0 784 2487 4925
3 421 3 421 0 0 0 0 10 1321 10 1321 0 9 25 47 0 997 2487 4925 0 9 25 47 0 997 2487 4925
3 485 3 485 0 0 0 0 11 1464 11 1464 0 9 25 50 0 1178 2884 6543 0 9 25 50 0 1178 2884 6543
2 366 2 366 0 0 0 0 9 1210 9 1210 0 6 23 37 0 868 2328 4137 0 6 23 37 0 868 2328 4137
1 192 1 192 0 0 0 0 6 793 6 793 0 3 9 24 0 384 1156 2286 0 3 9 24 0 384 1156 2286
1 210 1 210 0 0 0 0 6 814 6 814 0 3 9 25 0 428 1167 2308 0 3 9 25 0 428 1167 2308
1 219 1 219 0 0 0 0 6 815 6 815 0 3 9 25 0 428 1167 2337 0 3 9 25 0 428 1167 2337
1 198 1 198 0 0 0 0 6 794 6 794 0 3 9 25 0 428 1003 2337 0 3 9 25 0 428 1003 2337
2 245 2 245 0 0 0 0 7 924 7 924 0 3 9 27 0 483 1167 2584 0 3 9 27 0 483 1167 2584
2 264 2 264 0 0 0 0 6 969 6 969 0 5 9 25 0 548 1167 3541 0 5 9 25 0 548 1167 3541
1 248 1 248 0 0 0 0 6 964 6 964 0 3 9 25 0 483 1015 3541 0 3 9 25 0 483 1015 3541
1 227 1 227 0 0 0 0 6 948 6 948 0 3 9 24 0 432 979 3541 0 3 9 24 0 432 979 3541
1 209 1 209 0 0 0 0 6 928 6 928 0 3 7 19 0 429 773 3170 0 3 7 19 0 429 773 3170
1 196 1 196 0 0 0 0 6 921 6 921 0 3 5 19 0 380 558 3128 0 3 5 19 0 380 558 3128
0 117 0 117 0 0 0 0 3 506 3 506 0 3 4 11 0 380 452 1152 0 3 4 11 0 380 452 1152
1 210 1 210 0 0 0 0 6 863 6 863 0 3 9 27 0 428 979 2825 0 3 9 27 0 428 979 2825
2 351 2 351 0 0 0 0 8 1177 8 1177 0 7 23 32 0 652 2555 3182 0 7 23 32 0 652 2555 3182
3 460 3 460 0 0 0 0 9 1394 9 1394 0 9 30 39 0 1029 3002 6054 0 9 30 39 0 1029 3002 6054
4 504 4 504 0 0 0 0 10 1422 10 1422 0 19 30 39 39 1809 3041 6054 0 19 30 39 39 1809 3041 6054
5 670 5 670 0 0 0 0 11 1609 11 1609 3 29 32 41 368 2852 3084 7714 3 29 32 41 368 2852 3084 7714
5 644 5 644 0 0 0 0 11 1595 11 1595 3 29 30 41 365 2852 3050 7714 3 29 30 41 365 2852 3050 7714
4 508 4 508 0 0 0 0 10 1423 10 1423 0 21 30 36 0 2084 3002 5957 0 21 30 36 0 2084 3002 5957
3 360 3 360 0 0 0 0 8 1195 8 1195 0 5 29 31 0 548 2859 3168 0 5 29 31 0 548 2859 3168
2 237 2 237 0 0 0 0 7 918 7 918 0 3 21 29 0 370 2043 2943 0 3 21 29 0 370 2043 2943
1 175 1 175 0 0 0 0 6 857 6 857 0 0 4 29 0 0 406 2852 0 0 4 29 0 0 406 2852
0 6 0 6 0 0 0 0 0 48 0 48 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
