6 773 6 773 0 0 0 0 12 1802 12 1802 4 29 39 46 400 2852 4000 8010 4 29 39 46 400 2852 4000 8010
4 540 4 540 0 0 0 0 10 1461 10 1461 3 24 29 43 348 2346 2859 6466 3 24 29 43 348 2346 2859 6466
3 476 3 476 0 0 0 0 10 1440 10 1440 0 17 29 43 0 1658 2859 6466 0 17 29 43 0 1658 2859 6466
2 339 2 339 0 0 0 0 9 1218 9 1218 0 4 26 38 0 413 2481 3861 0 4 26 38 0 413 2481 3861
1 198 1 198 0 0 0 0 6 878 6 878 0 3 5 26 0 349 605 2641 0 3 5 26 0 349 605 2641
1 172 1 172 0 0 0 0 6 862 6 862 0 0 5 26 0 0 532 2641 0 0 5 26 0 0 532 2641
0 6 0 6 0 0 0 0 0 48 0 48 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
